URL,Title,Posted Date,Rental Price,Number of Bedrooms,Neighborhood,depth,download_timeout,download_slot,download_latency,Description
https://seattle.craigslist.org/tac/vac/d/2-bedroom-1-bath-cottage-in-the-country/7062520846.html,"2 Bedroom, 1 Bath Cottage in the Country near Seattle or Tacoma",Feb 17,$85,"
                    2br -
                    700ft, -
                ",Vashon Island,1,180.0,seattle.craigslist.org,0.12946510314941406,"
        
Available for short term. Fully Furnished including utilities, linens. Maid service negotiable. $85./night based on 31 days or longer. Shorter stays possible at a higher rate. Pets negotiable. Check out the website for the Swallow's Nest Guest Cottages on Vashon Island -- www.vashonislandcottages.com . Call  
 or 800-ANY-NEST    "
https://seattle.craigslist.org/see/vac/d/leavenworth-leavenworth-lake-wenatchee/7076911103.html,Leavenworth - Lake Wenatchee 4 Bedroom Home,Feb 17,$0,"
                    4br -
                    1800ft, -
                ",Lake Wenatchee - Leavenworth,1,180.0,seattle.craigslist.org,0.20506596565246582,"
        
Its time to get book your winter ski vacation at Lake Wenatchee!  

At Lake Wenatchee it is time for SUN and FUN!  

This 4 bedroom well maintained Lake Wenatchee area home has a all wood interior with a rustic cabin feel.  There is large deck on two sides of the house with dining tables and chairs + a gas grill for your cookout.  It has a full sized kitchen and dining area and 2-1/2 bathrooms.

Additional photos & details at - http://www.vrbo.com/360302  

Check, credit and debit cards welcome.

The comfy home has 4 bedrooms each with queen sized bed and closet.  There are two pull out couches (good for kids) to sleep.  There is also a queen sized Aero bed.  The home has  2-1/2 baths (one shower only, one with a tub and shower).  There is a large well stocked kitchen with all the appliances.  The washer and dryer just off the kitchen. The all wood interior has a rustic cabin feel.  Warm your self next to gas fire place.  Beautiful views of Lake Wenatchee, which is across the street or enjoy the fire pit with snowboard benches. 

For the kids there is a Xbox 360 with games and each flat screen TV has a DVD player.  There are more than 100 movies including G rated ones for the little ones for you to enjoy.  The first floor TV is connected to HD cable.

The house can easily sleep 8 to 12 people.  The home is located half way between Leavenworth and the Steven Pass ski area; roughly 20 miles each way.  It's available right now!  It is fully furnished home with all the necessities.  


Current availability calendar, rates and stay requirements are posted on the website.

Photos & details - http://www.vrbo.com/360302

Please contact me through the VBRO.com website for questions, costs and the availability calendar.

Features:
* Peace and Quiet -- of course you can make some noise; throw a CD in the player or connect your MP3 player and whoop it up!
* 4 bedrooms with queen sized beds, individual heating in each room.
* 2 pull out couches + an Aero bed and plenty of linens
* 2-1/2 bathrooms - one shower, one tub + shower, one powder room
* All wood interior - feels like a log cabin
* Washer and dryer
* Full kitchen with stone counter top, newer refrigerator, new oven/range, microwave oven, and dishwasher.  Also there is a drip coffee pot, blender, toaster, crock pot, waffle maker, electric griddle, rice cookers, dishes, pans, etc.

* High speed wireless internet - 20Mb wireless connections  
* Gas fireplace on the main floor
* Stereo with CD/cassette player with an adapter for you MP3 player or phone to connect and play your favorite 
* 43"" flat screen HDTV and DVD player - 100+ movies on the main floor, Wi-Fi enabled
* 50"" flat screen HDTV with XBOX 360 on the first floor for the kids
* New gas barbecue on the deck 
* Large wrap around deck with two glass top tables and plenty of chairs
* Hairdryers
* Parking room for 4-5 cars in the non-snow times, 3 cars in the winter due the amount of snow piled up.  Pull in/pull out in the lower driveway.
* Fire pit with snow board benches for camp fire stories and making s'mores.

Activities:
* Lake Wenatchee State Park is only 1.5 miles down the road, (in the summer you can swim, enjoy the beach, hike, use the kids play area, go horse back riding and access the boat launch)  In the winter the park has groomed cross country trails and a sledding hill for the kids.  
* Go tubing on the river!  
* Fish Lake (stocked) is close by for boat rentals and fishing.  
* Leavenworth is only 20 minutes away.  http://leavenworth.com/.   
* Lots of snow mobile and hiking trails in the local mountains.
* Cross country skiing at Lake Wenatchee, Plain and Stevens Pass Nordic Center.
* For the wine aficionados, there are 12 wine tasting rooms in Leavenworth and many wineries in the area.

Current availability calendar, rates and stay requirements posted on the website.  
Photos & details - http://www.vrbo.com/360302    "
https://seattle.craigslist.org/see/vac/d/cannon-beach-condos-available-spring/7076913919.html,Condos Available - Spring Break 2020,Feb 17,$0,,Oregon Coast/Central Oregon,1,180.0,seattle.craigslist.org,0.20377206802368164,"
        
Advertiser:  Don Carbonari

Request my list of almost 100 condos already reserved at Seaside, Gleneden Beach, Depoe Bay, and Central Oregon for spring break next year. I am cancelling reservations that have not rented so contact me immediately if interested.

These are the well-known WorldMark by Wyndham timeshare condos which can only be rented through timeshare owners like myself.

I always provide my listing of units available to people on my email list BEFORE I advertise on Craig's List. I usually send you an email about once per month to update you on availability. You do NOT have to listen to a timeshare sales presentation to rent from me, an individual owner.

Advertiser:  Don Carbonari
    "
https://seattle.craigslist.org/see/vac/d/seaview-ocean-days-amazing-312/7076911712.html,OCEAN DAYS!!! AMAZING 312 SEAVIEW..BEST VIEWS ON TOP FL,Feb 17,$135,"
                    2br -
                    1200ft, -
                ",SEAVIEW,1,180.0,seattle.craigslist.org,0.2025129795074463,"
        
SEE VRBO #1402597 on Google      https://www.vrbo.com/1402597 

OR AIRBNB ""AMAZING SEAVIEW WITH AMAZING VIEWS""
AND BOOKING.COM OR TRIPADVISOR.COM

(EMAIL WAYNE AND LINDA IF YOU HAVE ADDITIONAL QUESTIONS)

SLEEPS 4 OR 5....MODERN, SPOTLESS, ROMANTIC OR FAMILY GETAWAY/ SO MUCH TO DO/ EVEN DRIVE ON THE BEACH!

WE GET GREAT REVIEWS LIKE THIS:

""Reviews are written at the end of a reservation through AIRBNB. Reviews you’ve received will be visible both here and on your public profile.""

Lauren

Lauren Samball

""We had a great time staying here at Seaview With a View AIRBNB # 30529748. 
The condo feels private and has all the little and big things you need to feel like you are truly on vacation. The views of the beach/ ocean from the picture window in the living room and master bedroom are stunning. The house is immaculately clean, comfortable, cozy furniture throughout. The kitchen is updated and easy to work in. The jetted oversized tub did not disappoint-- you can see the beach from there too. We were treated with perfectly sunny spring weather for the weekend. Great walks on the beach from the very convenient beach access road. We enjoyed beautiful sun sets on the balcony. The host, Linda, was responsive to my questions before the trip and at check in, but even more than that, kind and generous with their vacation home. Long Beach has some great activities, festivals, and places to eat. This rental an equally great fit for a family trip or a romantic getaway. We appreciated her suggestions for places to go and things to do. We will definitely be back. You won't regret this booking!""



WEEKLY RATES
STAY A MONTH
NOTE: TWO FLIGHTS OF STAIRS TO TOP 3RD FLOOR

Oceanfront condo with balcony 180 DEGREE VIEWS
Queen bed in master bedroom
Queen bed FUTON in guest room with Bunkbed for 2 or 3
Gas Fireplace 
BBQ
WiFi
HDTV and Blu Ray/DVD
Fully equipped kitchen
Top load washer/dryer
SOAP, SHAMPOO, SUNGLASSES FREE
COFFEE, CREAMER, TEA AND SUGAR PROVIDED.

Vacation Rental Description

TERRIFIC VIEWS and YOU CAN WALK OR BIKE ON ""LONGEST BOARDWALK"" TO ILWACO...OR WHY NOT DRIVE ON BEACH?    UP CLOSE AND PERSONAL VIEWS!!!

With the windows and patio facing the expansive and exciting ocean, AMAZING SEAVIEW is a favorite getaway destination for those seeking spectacular oceanfront views of the Washington Coast while... enjoying a quiet and relaxing vacation condo complemented by the warmth of a  gas fireplace. 
Many critters can be seen from your deck! Bear, deer, coyotes, etc with binoculars!

ELEGANTLY furnished, this exquisite condo includes flatscreen televisions in both the living room and bedrooms,  and a collection of cards, puzzles, games and books for your entertainment pleasure. Additionally, a fully equipped kitchen with granite counter tops awaits those who want to dine at a 6 seating glass table with a view.

SO MANY THINGS TO DO

Not to miss festivals:

SPRING: Arts Show, SPRING Farmers Market in Ilwaco, MAY: World's longest garage sale

SUMMER: Art Walk in Ilwaco, JUNE: Garlic Festival, JUNE: Beach to Chowder 10K Run, JUNE: Doggie Olympics, JUNE: Waikiki Concert Series, JULY 2: Fireworks in Ilwaco, JULY 4th: Beach fireworks, JULY:Sandcastle Building Contest, AUG: Blues and Seafood in Ilwaco, AUG: Jazz/Oysters in Oysterville, AUG: Kite Festival, SEPT: Rod Run

FALL: Wild Mushroom Celebration, OCT: Water Music Festival, NOV: Cribbage Tournament, NOV: Lewis & Clark Fair, DEC: Lighted Boat Parade Ilwaco, DEC: Crabpot Christmas Tree, DEC 31: Fireworks

The top 15 places to eat:

#1 Cottage Bakery, #2 Lost Roo, #3 Old FishTrap Tavern Chinook, #4 Lauri's Homestead Breakfast, #5 Long Beach Thai Cuisine, #6 Malia Thai Restaurant, #7 Dooger's Seafood and Grill, #8 Cove Restaurant Golf Course, #9 Castaways Seafood, #10 pickled fish eat + drink, Long Beach Tavern-Pizza, El Compadre Mexican, Hungry Harbor Grill, Streetside Taco, Chen's Chinese Restaurant

After a relaxing day of enjoying the many activities Long Beach has to offer, find rest and relaxation in your unique unit.  Use your jacuzzi tub, facing the ocean...while the sounds of the Pacific lull you to sleep with a slider to your patio.  The condo also has a second bedroom with a queen bed futon and double bunkbeds for 2 or 3.

Promotion Legal Disclaimer

All promotions exclude holiday nights unless otherwise noted. 3 NIGHT MINIMUM FOR HOLIDAYS!
Promotional rates do not include taxes and fees. 
Offers valid on qualifying reservations. 
We reserve the right to discontinue or change the promotions at any time. 
Void where prohibited by law or otherwise restricted. 
Offers cannot be combined unless otherwise stated. 
Discounts may not be applied to previously confirmed reservations.    "
https://seattle.craigslist.org/kit/vac/d/mexico-vacation-rental/7061113525.html,Mexico Vacation Rental,Feb 17,$0,"
                    2br -
                ","Various, see listing",1,180.0,seattle.craigslist.org,0.2030327320098877,"
        
I own time at any location in the Grand Luxxe Residence Club system. They have resorts in Riviera Maya, Los Cabos, Nuevo Vallarta, Puerto Vallarta, Puerto Penasco, Acapulco and Mazatlan. Rentals during the week of Christmas or Easter cannot be scheduled. This is a 5 star beach and golf (free, included) resort with fabulous amenities. Please refer to the link below for a photo album of their various locations.

http://www.grandluxxe.com/

The picture posted with the listing shows a floor plan of a Grand Luxxe Master Suite. The rental can be divided into three options. The Grand Luxxe Master Suite ($3,100/WK) is everything pictured which will sleep up to 6 adults and 2 children age 12 and under. Infants (less than 2 years old) do not count toward the total. The Grand Luxxe Suite ($2,775) Is the left side of the picture which will sleep up to 4 adults and 2 children 12 and under. The Grand Luxxe Master Room ($2,250) is the right side of the picture which will sleep up to 2 adults and 2 children age 12 and under.

The reservation process is complicated and popular times can go VERY quickly so please provide the specifics of your interest when contacting me about availability. That is: 1) Which location? 2) The number of people 13 years old or older and the number younger than 13 in your group. 3) The date or dates that would work for you. 4) The number and type (kitchenette vs hotel-style vs both) of rooms.

Other options (the Grand Bliss, Grand Mayan, Mayan Palace and Sea Garden) are available at lower price points.    "
https://seattle.craigslist.org/see/vac/d/weekday-skiing-hot-tub-cabin-at-mt-hood/7076946875.html,Weekday Skiing -- HOT TUB -- Cabin at Mt. Hood,Feb 17,$1,"
                    3br -
                    1450ft, -
                ",Rhododendron,1,180.0,seattle.craigslist.org,0.17055296897888184,"
        
Need a break from the city?  Private, clean, cozy, and professionally-managed mountain oasis.


For details, rates and availability, go to www.mthoodrent.com/Unit/Details/91213


keywords:  cabin, ski, mt. hood, vacation, mountain, hike, jacuzzi, hot tub, family, pets, Portland, PDX,    "
https://seattle.craigslist.org/kit/vac/d/two-bedroom-suite-in-harbor-view-cottage/7063547267.html,Two Bedroom Suite in Harbor View Cottage,Feb 17,$165,"
                    2br -
                ",Vashon Island,1,180.0,seattle.craigslist.org,0.21167516708374023,"
        
Check out the website for the Swallow's Nest Guest Cottages on Vashon Island at www.vashonislandcottages.com or call  
 for help with reservations.







  
    
  




  
    
      
        
        
      
      
        
        
      
      
        
        
      
      
        
        
      
      
        
        
      
      
        
        
      
      
        
        
      
    
    
    
      
        
    
    
  




    "
https://seattle.craigslist.org/see/vac/d/vashon-walk-the-beach-snuggle-by-fire/7062512221.html,"Walk the Beach, Snuggle by a Fire -- Island Cottages",Feb 17,$115,,"Vashon Island, WA",1,180.0,seattle.craigslist.org,0.211029052734375,"
        
Vashon Island Swallow's Nest Guest Cottages







  
    
  




  
    
      
        
          
            
            
          
          
            
            
          
          
            
            
          
          
            
            
          
          
            
            
          
          
            
            
          
          
            
              
                
              
              
                
              
            
            
          
        
        
        The  is a 10-15 minute ferry boat ride from Seattle, Tacoma, or
        the Olympic Peninsula. It affords travelers the opportunity to sojourn in a peaceful,
        country retreat.  are furnished
        in a comfortable, warm, manner with plants, a rocking or arm chair, television, light
        cooking facilities, books, magazines, and a supply of tea, cocoa and fresh coffee. Two of
        the cottages have a magnificent view of Mount Rainier and the Puget Sound.
      
      
        Two are adjacent to a lovely wooded area next to the
        Island's premier golf course. Still another overlooks the scenic Burton Quartermaster
        Harbor.
        
        
                
                
                
                
              
              
                
              
            
            
          
        
        
      
    
    
  




    "
https://seattle.craigslist.org/see/vac/d/key-colony-beach-last-minute-january/7077028283.html,Last Minute January Specials,Feb 17,$2150,"
                    4br -
                ","Marathon, FL KEYS",1,180.0,seattle.craigslist.org,0.10366177558898926,"
        
Gulf View - 4 bedroom 4 bath OCEAN FRONT Home w/ Pool AND Private Dock and Kayaks!!!! - $2100, plus applicable taxes and cleaning fees. or Sandy Shore Place-4 bedroom, 2 bath Ocean front home w/pool and Private Dock. Both can be rented together. Sleeps 20. Available January 18th-25th 2020, or January 25th-February 1st 2020

CALL TODAY TO BOOK -  


SEE ALL OUR VACATION RENTAL OPTIONS AT: http://www.rentmyisland.com 

***ONLY RENT FROM LICENSED RENTAL PROPERTIES. By local ordinance in Marathon, all Private Home Rentals are a 7 day minimum. Verify ownership with the city of Marathon and never do business with someone who only takes PayPal or Wire Transfer! Also it is best if the ""owner"" can provide an outside web page or VRBO type listing for verification.

Rent My LCC is licensed by the city of Marathon to do vacation rentals. We follow all city and state regulations for our properties. 421 PLR2012-00387    "
https://seattle.craigslist.org/see/vac/d/waterfront-downtown-seattle/7076966453.html,Waterfront Downtown Seattle,Feb 17,$2750,"
                    1br -
                    1280ft, -
                ",Magnolia,1,180.0,seattle.craigslist.org,0.18419694900512695,"
        
Available April 1st. Beautiful Fully furnished 1280 s.f. One bedroom ground floor unit right on the Waterfront. Only 10 minutes to downtown Seattle City Core for fine Dinning, Great Shopping, Pike Place Market. 25 Minutes to the airport. Large living room with iron stone gas fireplace and fantastic view of the water with large patio for summer time sunning or for those out door BBQ's with 4 steps to the beach.  1 Bedroom with a walk in closet and a small deck over looking the water. All new kitchen with Stainless Steel Appliances, Granite counter tops. Bathroom totally remodeled. Large laundry room with Granite counter tops. Walk to the Ballard Locks and Many Waterfront Restaurants. We are located near Discovery Park of which is Seattle's largest park (535) Acres with hiking and walking trails to the Light House, with beautiful Beaches. Local  Golf course nearby. Relax and watch the busy marine traffic, Sea Loins, Eagles. $2,750 a month Rent includes ALL Utilities: Wireless, Cable TV, Respectfully, no smokers or pets  



Link: Copy and Paste,    https://www.tripadvisor.com/VacationRentalReview-g60878-d6911239-Waterfront_on_the_beach_Seattle-Seattle_Washington.html

Key Words: temporary housing, corporate housing, vacation waterfront rentals. cruise ships.    "
https://seattle.craigslist.org/see/vac/d/our-great-home-at-whistler/7076973744.html,Our Great Home at Whistler,Feb 17,$0,"
                    2br -
                ","Taluswood, Whistler, BC Canada",1,180.0,seattle.craigslist.org,0.18300580978393555,"
        
Luxury 2 Bedroom Townhome is available. Ski in/ out, Sleeps 7, Private jacuzzi, Views, Fireplace, Garage, Outdoor Summer Swimming Pool and more.....

Ski, Hike, Bike or Golf.....

Take a look at; http://www.whistlerhighcamp.com and then give me a call! Damian  
 


Key words: Ski in/out, 2 bedroom, Private Hot Tub Jacuzzi, Fireplace, View, Garage, WiFi, Decks, Kitchen, Swimming Pool, sleeps 7, skiing, snowboard, golf, hiking, vacation rental, condo, condominium, Whistler Blackcomb, resort, family, Mountain Bike, Private, Parking, Weekly, Nightly, Lake Waterfront view, Mountainside, Taluswood, Village, North, upper, Nicklaus, Creekside, accommodation, Townhome, Townhouse,  Ski in-out, Chalet, Home, Snowmobile, Slopeside, Walk to Lifts, Lodge, lodging .
    "
https://seattle.craigslist.org/see/vac/d/luxury-suite-rental-16-rnds-of-golf-on/7061331808.html,Luxury Suite Rental-16 Rnds of Golf on 2 Great Courses/ 2 Spa Massages,Feb 17,$2700,"
                    2br -
                    2300ft, -
                ","Nuevo Vallarta or Mayan Riviera, Mexico",1,180.0,seattle.craigslist.org,0.18168902397155762,"
        
Rated in January 2019, for the fourth year in a row, as a 5-diamond resort by AAA (top 0.4%), the Vidanta Grand Luxxe is a premier resort located 10 minutes from the Puerto Vallarta International Airport and just 25 minutes north of Puerto Vallarta, Mexico. Vidanta Nuevo Vallarta has also been rated the 6th best resort in all of Mexico by Travel and Leisure magazine readers in 2019. It is located on an expansive property including a long sandy beach.

The Master Suite is a two-bedroom, two-bathroom accommodation covering 2,300 square feet filled with choice furnishings, richly textured fabrics and beautiful art. There are floor-to-ceiling glass sliding doors in the master bedroom and living room. The suite features a large terrace, plunge pool, three 42"" flat screen TVs with cable, a reading nook, and an large living area. The bathrooms have marble vanities, showers and over-sized whirlpool tubs. The kitchen has granite counter tops, top of the line stainless steel appliances (full size refrigerator) and all dishware. The Grand Luxxe also brings its exceptional personalized service with a concierge on each floor ensuring the utmost comfort to guests. The master bedroom has one king size bed, the second bedroom has two double beds and two single pull-out sofa trundle beds in the main living area provide room for two more people, totaling six.

Your week-long stay includes 16 rounds of golf on a Nicklaus 18-hole course and/or newly opened 18-hole Greg Norman course (includes green fees, golf cart and driving range - excludes caddy tip of about 150 pesos/pp). Rental clubs are available. Two 50 minute massages in the world class Brio spa are also included, as is free access to the workout facilities. For more information on the golf see https://www.vidanta.com/web/guest/golf.

Your stay includes use of all pools and amenities of the large resort complex including tennis courts, a kids club, wave pool, 500m long lazy river (Nuevo Vallarta) and slide (Nuevo Vallarta). You also have exclusive use of the more secluded Grand Luxxe pools. There is free WiFi in the suite. On-site restaurants, nightclubs, lounges and bars range from casual to fine dining, even on the beach.  It is not an all-inclusive resort but does offer meal packages to suit your needs.

Arrivals/Departures on Fridays, Saturdays, Sundays or Mondays. Grand Luxxe properties are in Nuevo Vallarta (adjacent to Puerto Vallarta) and in Riviera Maya, just south of Cancun. Free transportation from the airport to the resort. Weeks not available for rent include Christmas, New Years, Holy Week and Easter.

For more information please see www.vidanta.com. Property pictures shown are the Nuevo Vallarta location.    "
https://seattle.craigslist.org/oly/vac/d/pacific-beach-seascape-beach-cottage/7068252845.html,Seascape Beach Cottage,Feb 17,$145,"
                    3br -
                    1200ft, -
                ","Pacific Beach, WA",1,180.0,seattle.craigslist.org,0.18007183074951172,"
        
Seascape Cottage
$145-$351
3 Bedroom, 2 Bath, Sleeps 7
seabrookwa.com/vacation-rentals/seascape

Quiet and private, this spacious three bedroom home with room for seven is located steps away from the new Town Hall.

Walking distance from the indoor pool, shops, restaurant and pub and trails to the beach. Seascape is ideally situated within Seabrook, the Madison Lane neighborhood is adjacent to Seabrook's town center, yet offers some of the most tranquil woodland views that Seabrook has to offer.

Stylish, roomy, and comfortable! After cycling around the town of Seabrook or exploring the nearby beach, park your furnished bikes and unwind in the spacious living area. Have a seat on the plush couch or kick off your shoes and put your feet up on the ottoman. You could catch a cable show on the flat-screen TV, watch a movie on DVD, or bring up the laptop and check on local events and sites... but chances are, the view of the woodlands through the window will distract you. Why resist? Slip out onto the covered deck and sip your drink or take advantage of the hammock as you relax!

There are two bedrooms downstairs; one with a queen bed and one with a twin over full bunk bed including a twin pull out trundle! The third bedroom with a queen bed is on the main floor. Up to seven guests can comfortably share the space. The home also has two full bathrooms and a washer and dryer, so you can pack light!

Though there are some nice places to eat, you may want to prepare some meals yourself. No problem! You'll have everything you'll need to fix a great meal - morning, noon, or night - in this fully equipped kitchen with a big refrigerator, microwave, and plenty of cabinet space to hold the supplies you brought. And remember, you're in seafood country, so how about some surf and turf? Just click on the grill and enjoy a barbecue out in the beautiful outdoors.

Whether you choose to just hang out at this beautiful home or go out and explore the rugged coastal beauty of the pacific coast, you'll come away with lots of memories and, very likely, an urge to return soon!

Please note: The property is located approximately one flight down from street level on one side. It is located in Madison Lane's incredible sloped wooded lots with a front porch overlooking the woods.    "
https://seattle.craigslist.org/see/vac/d/kihei-save-double-when-booking-hawaii/7076952424.html,Save DOUBLE when booking Hawaii vacation rental condo,Feb 17,$0,,"Maui, Kihei, Hawaii",1,180.0,seattle.craigslist.org,0.12898802757263184,"
        



    "
https://seattle.craigslist.org/see/vac/d/atlanta-spring-training-is-on-its-way/7074163072.html,∰>>>Spring Training is on its way! You should be too!,Feb 17,$0,,Seattle,1,180.0,seattle.craigslist.org,0.17797613143920898,"
        
Centrally located for any baseball fan in town for spring training! Catch your team take the field during Spring Training! 
 
Our friendly and vibrant community offers tons of amenities and a convenient, central location, making finding your home away from home easy and seamless.

Our lovely one bedroom apartments are fully furnished with private patios and balconies. Every kitchen is fully stocked with linens and dishes, and high-speed WiFi and premium cable is included, allowing residents to immediately settle in without having to set up utilities or appoint their new home. On-site laundry, a business center and convenient parking is available. Bring your furry family member! We are a pet-friendly community.

Located near tons of shopping and restaurants, residents can conveniently visit their favorite stores or enjoy delicious dining. We are located on the Greenbelt, perfect for scenic walking and biking. Enjoy your free golf and fitness club membership and relax and recharge at the pool and therapeutic spa.
 
Call today for a personalized quote or to reserve your stay! 
Maximum occupancy is 2 individuals per unit.
Rates are subject to change and quotes are valid for 24 hours.
Give us a call or visit us online for current rates and specials.
Ask about our discounted travel nurse rates!

    "
https://seattle.craigslist.org/see/vac/d/chelan-waterfront-wapato-point/7077013671.html,WATERFRONT - Wapato Point,Feb 17,$850,"
                    1br -
                ",Manson,1,180.0,seattle.craigslist.org,0.11144304275512695,"
        
WATERFRONT 1 bedroom, 2 bathroom, 2-story condo overlooking Lake Chelan. This unit has a full kitchen, 2 full bathrooms, a queen bed on the first floor and a living room/kitchen/bathroom on the second floor. The unit is just a few steps to the beach and dock. The couch has a pull-out bed and there is an extra roll away twin bed. Gorgeous views of the mountains and lake. Wapato Point has too many wonderful amenities and experiences to list here. But, just to name a few: Winery on site, daily watercraft rentals, indoor AND outdoor pool, tennis courts, crafts and other activities for kids, and of course, beaches! This is hands down our family's favorite vacation destination! However, please note that no pets are allowed on the property. 

Available dates: May 15-22
    "
https://seattle.craigslist.org/see/vac/d/key-colony-beach-last-minute-february/7077028599.html,Last Minute February and March Specials,Feb 17,$2000,"
                    4br -
                ","Marathon, FL KEYS",1,180.0,seattle.craigslist.org,0.1567988395690918,"
        
Gulf View - 4 bedroom 4 bath OCEAN FRONT Home w/ Pool AND Private Dock and Kayaks!!!! - $2000, plus applicable taxes and cleaning fees. or Sandy Shore Place-4 bedroom, 2 bath Ocean front home w/pool and Private Dock. Both can be rented together. Sleeps 10 if you rent one, or 20 if you rent both.

Here are links to both properties
https://www.rentmyisland.com/vacation-rentals/46
https://www.rentmyisland.com/vacation-rentals/43

CALL TODAY TO BOOK -  
 or  


SEE ALL OUR VACATION RENTAL OPTIONS AT: http://www.rentmyisland.com 

***ONLY RENT FROM LICENSED RENTAL PROPERTIES. By local ordinance in Marathon, all Private Home Rentals are a 7 day minimum. Verify ownership with the city of Marathon and never do business with someone who only takes PayPal or Wire Transfer! Also it is best if the ""owner"" can provide an outside web page or VRBO type listing for verification.

Rent My LCC is licensed by the city of Marathon to do vacation rentals. We follow all city and state regulations for our properties. 421 PLR2012-00387
    "
https://seattle.craigslist.org/sno/vac/d/lynnwood-rv-spots-available/7075502912.html,RV Spots Available!,Feb 17,$675,,Lynnwood,1,180.0,seattle.craigslist.org,0.16693496704101562,"
        
**THIS IS AN RV SPACE RENTAL AD IN A 55+ PARK**

Welcome home!  We have RV spots available at Serene Terrace in Lynnwood!

+55+ Community

+ Peaceful, well-maintained community with professional on-site management

+ Swimming pool for hot summer days

+ Clubhouse with many community activities

+ We are located five minutes from Lake Serene and Lake Stickney, for a peaceful day of fishing or relaxing by the water

+ Walking distance to restaurants, coffee shops, grocery stores, pharmacies, and shopping

+ Easy access to HWY 99, Mukilteo Speedway, I-5, and down the road from major bus lines.

All applicants must pass a criminal/eviction background check.  All RVs must be 1995 or newer.  First month’s rent ($675) + $200 deposit due upon move-in.  No credit score requirement for RV tenants.  No dogs over 18"" at the shoulder / no vicious breeds.  Two cats or dogs under 25 lbs. are allowed.    "
https://seattle.craigslist.org/see/vac/d/ocean-shores-beach-front-house-amazing/7077033818.html,Beach Front house Amazing Views Two Condos in one house,Feb 17,$250,"
                    4br -
                    2000ft, -
                ","Ocean Shores, olympic peninsula",1,180.0,seattle.craigslist.org,0.17364096641540527,"
        
Snugglers Cove Resort Beach Front House and Cabins in Ocean Shores, WA. 

Call or text  
 Maria for reservations 

BOOK DIRECT AND SAVE 

Spacious BEACH FRONT HOUSE ( approx. 2,000 sq. ft.) made of an  Upper and Lower Condo connected by a interior stairwell.  Spacious upstairs is great for large groups. The upper Eagles Nest condo (approx. 1,200 sq. ft)  2 bedroom two bathroom  large living room with Satelite TV, dvd open to a large full furnished  kitchen.   Vaulted ceiling and large beach front deck with AMAZING VIEWS OF THE OCEAN BEACH. Private West Side Entry.  The first floor Shore Bird Condo ( approx.800 sq. ft.) is a two bedroom (second bedroom is more a day room with two twin beds) one bathroom, kitchen, living room with Satelite TV, DVD and large sunroom with wonderful beach front views. House has 3 fold out couches)is a truely amazing. (4bedrooms, and 3 full bathrooms)  The beach house has kitchens both upstairs and down along with two living room and dinning areas. Two bedrooms plus two bathrooms upstairs and one bedroom plus bunk room with 2 single beds (4th bedroom),  and one bathroom downstairs. GREAT VIEWS. Our Beach Houe vacation rental is built right on the sandy beach in Ocean Shores, Washington. Snugglers Cove Resort offers The Eagles Nest Beach House, Also we offer FOUR private beach front vacation rental CABINS built right on the sandy beach front next to the beach house that is only steps to the beach. We are offering our EAGLES NEST VACATION RENTAL BEACH HOUSE has the most fantastic views both day and night. This unique beach front vacation rental on a private sandy cove offers spectacular views and treasure filled beaches. (Cars are not allowed on the beach) Enjoy beach front so close you can enjoy it from the first floor as well as the second. This great ocean front vacation rental offers spectacular views of the sunken jetty where pelicans, seagulls and over 200 sepecies of birds come to rest. The living rooms, kitchens and dining areas offer the ultimate ocean front views to watch the crab boats enter into the harbor with their fresh crab, see the night lights of Westport shimmer back at night while you grill your favorite food on the large beach front deck. The upstairs master bedroom has a king bed, and a full bathroom with double sinks. The second bedroom has a queen bed and a second bathroom with large sit down shower. The first floor has a queen bed in the bedroom, fold out couch in the living room, full bathroom with tub shower.Large yard with grill and picnic tables.  Snugglers Cove Resort Eagles Nest BEACH FRONT HOUSE plus our four beach Front vacation Cabins have the BEACH FRONT AT YOUR DOOR STEP! It is TRUE BEACH FRONT VACATION RENTALS. Our Beach Front vacation Cabins along with our Beach house are fully furnished. 

Check out our resort at WWW.SNUGGLERSCOVERESORT.COM. 

 
 Call or Text for information or reservations. 

Beach house has WIFI available along with a washer and dryer

RATES START AT $250- $600 PER NIGHT.   RATES DEPEND ON THE NUMBER OF PEOPLE AND LENGTH OF STAY AND SEASON. Clean fee of $189 may apply.
THIS DOES NOT INCLUDE HOLIDAYS.    "
